5109,25683--VMB_Switch_SIP_Trunk-CallForward,Trunk-SIP-Inbound-CFA-To-Extn_25683
5110,25170--VMB_IPPhone_IPDT_ParkCases,Verify-Display-While-Parking-To-System-Extension_25170
5111,24985--VMB_Server_WG_Generic,WG-Call-TopDownWG-AllAgentsBusy-FwdVM_24985
5112,25688--VMB_Switch_SIP_Trunk-CallForward,Trunk-SIP-CFB-To-Trunk_25688
5113,34878--VMB_Switch_CallControl_CallerID,Verify-phone-displays-DID-no-outbound-callerid-configured-on-SIP_34878
5114,25028--VMB_Server_VM_AutoForward,VM-AutoFwd-VoiceMail-Check-TwoReceipts-FromSender_25028
5115,25366--VMB_Switch_CallControl_BasicCall,Check-BusyTone-OnEngagedSingleCallStack-InterSite_25366
5116,6024--VMB_Server_VM_TUI,Option-1-in-Main-Menu-of-Voice-Mail-LISTEN-TO-NEW-MESSAGES_6024
5117,25709--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1-DialWithLocalAreaCode_25709
5118,24991--VMB_Server_WG_Generic,WG-ThreeCalls-RoundRobinWGFwdExtOnBusy-AllTwoAgtBusy-ThirdCallToCFB_24991
5119,25345--VMB_Switch_CallControl_BasicCall,Check-DialTone-After-DialingDigitWhileOffhook_25345
5120,25803--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-ServicesOperator-Reorder_25803
5121,25046--VMB_Server_VM_Basic,VM-HQPhoneWithNoAnswerDestFwdTo-RemotPhone_25046
5122,22006--VMB_Server_ACC_Basic-PRI-Trunk,ACC-Forced-Numbers-Only-Local-And-Long-Distance-Correct-Code_22006
5123,25787--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-ServicesLongDistance_25787
5124,25796--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-ServicesLongDistance-Reorder_25796
5125,6026--VMB_Server_VM_TUI,Option-2-in-Main-Menu-of-Voice-Mail-SEND-A-MESSAGE_6026
5126,25594--VMB_Switch_HG_HG,Verify-Hunt-Group-Basic-Top-Down-Hunting_25594
5127,25058--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-AlwaysFwdVM-NoReqReceipt_25058
5128,25700--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipDial7Digit-DialWithLocalAreaCode_25700
5129,25388--VMB_Switch_CallControl_BasicCall,Call-ExternalNumber-Without-Permission2_25388
5130,6054--VMB_Server_VM_TUIAgentLogin,Agent-state-changed-in-Director-Client-is-updated-in-TUI_6054
5131,24994--VMB_Server_WG_Generic,WG-Call-LongestIdleWG-AllAgentsBusy-FwdAA_24994
5132,6065--VMB_Server_VM_TUIAgentLogin,Login-to-logged-out-agent-remotely-assign-and-login-from-remote-phone_6065
5133,25610--VMB_Switch_HG_HG,Verify-Hunt-Group-Agent-With-CFA-Set-Is-Not-Hunted_25610
5134,25374--VMB_Switch_CallControl_BasicCall,Check-DialTone-After-RingBackTone-Timeout_25374
5135,25692--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipDialWithoutAreaCode_25692
5136,25549--VMB_Switch_CallControl_PagingExtension,Paging-Extension-Basic-Call-InterSite_25549
5137,25708--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1ForLAC-Dial7Digit-DialWithoutAreaCode_25708
5138,25698--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1-Dial7Digit-DialWithoutAreaCode_25698
5139,6025--VMB_Server_VM_TUI,Option-3-in-Main-Menu-of-Voice-Mail-LISTEN-TO-SAVED-MESSAGE_6025
5140,25597--VMB_Switch_HG_HG,Verify-Hunt-Group-Basic-Top-Down-Hunting-When-Agents-Are-In-Two-Hunt-Groups_25597
5141,6055--VMB_Server_VM_TUIAgentLogin,Agent-state-changed-in-TUI-is-updated-in-Director-Client_6055
5142,25710--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1-1LAC-Dial7Digit-DialWithoutAreaCode_25710
5143,25353--VMB_Switch_CallControl_BasicCall,Repeat-Hold-At-BothParties_25353
5144,25347--VMB_Switch_CallControl_BasicCall,Check-RingToneAndRingbackTone-AfterMakeCall_25347
5145,25551--VMB_Switch_CallControl_PagingExtension,Failure-Paging-Extension-Basic-Call-When-Busy_25551
5146,25705--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1ForLAC-Dial7Digit-DialWithLocalAreaCode_25705
5147,25613--VMB_Switch_HG_HG,Verify-Call-To-Hunt-Group-Without-Members-Goes-To-Backup-Extension_25613
5148,25712--VMB_Switch_SIP_Trunk-DNIS,Trunk-SIP-Inbound-DNIS_25712
5149,5462--VMB_Switch_CallControl_BAA,Call-Control-BAA-Number_5462
5150,25055--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-IsBroadcasted-NoReqReceipt_25055
5151,40582--VMB_Switch_CallControl_PagingExtension,Paging-Extension-Call-Then-Park-To-Extension_40582
5152,25695--VMB_Switch_SIP_Trunk-DigitManipulation,Trunk-SIP-DigitManipRemoveLeading1-DialWithLocalAreaCode-LocalPrefix_25695
5153,25801--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-ServicesTollFree-Reorder_25801
5154,25172--VMB_IPPhone_IPDT_ParkCases,Verify-Display-When-Inbound-SIP-DNIS-Call-Is-Parked-To-Another-Ext_25172
5155,25751--VMB_Switch_SIP_Trunk-TieTrunk,Trunk-SIP-TIE-CallHold-Inbound-CalleeHoldUnhold-CallerHangup_25751
5156,25797--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-ServicesLocalCode-Reorder_25797
5157,25051--VMB_Server_VM_Basic,VM-Check-Set-VoiceMailCond-ToUrgent_25051
5158,25382--VMB_Switch_CallControl_BasicCall,Transfer-To-InvalidExtension-RejoinDuringReorder_25382
5159,16152--VMB_IPPhone_LED_Behavior-Call-Appearance,Call-Appearance-Active-Conference-Call_16152
5160,25082--VMB_Server_VM_TUI,VM-Tui-Remove-All-Deleted-Messages_25082
5161,25355--VMB_Switch_CallControl_BasicCall,Check-DialTone-WhenDisabledCallWaitingTone_25355
5162,25555--VMB_Switch_CallControl_PagingExtension,Paging-Extension-Call-From-AA-Extension_25555
5163,34779--VMB_Server_WG_CallerID,WG-Verify-CallerID-External-Calls-Workgroup_34779
5164,25339--VMB_Switch_CallControl_BasicCall,Check-DialTone-After-Offhook_25339
5165,25794--VMB_Switch_SIP_Trunk-Services,Trunk-SIP-Services-OperatorCall_25794
