1089,25249--IPPhone_IPDT_S6-S2Transfer,Check-Display-Initiate-Consult-Transfer-But-Cancel-Using-Line-Button_25249
1090,25251--IPPhone_IPDT_S6-S2Transfer,Check-Display-Initiate-Consult-Transfer-But-Cancel-When-Transferee-Hangs-Up_25251
1091,25252--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Basic-Consult-Transfer-By-Callee_25252
1092,25253--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Basic-Consult-Transfer-By-Caller_25253
1093,25254--IPPhone_IPDT_S6-S2Transfer,Check-Display-Cancel-Consult-Transfer-After-Consult-Connected_25254
1094,25255--IPPhone_IPDT_S6-S2Transfer,Check-Display-While-Pressing-Transfer-But-Hanging-Up-After-Reminder_25255
1095,25256--IPPhone_IPDT_S6-S2Transfer,Check-Display-While-Pressing-Transfer-Before-Dialing-Transferee-Number_25256
1096,25257--IPPhone_IPDT_S6-S2Transfer,Check-Display-While-Callee-Attempts-Transfer-Before-Answering-Call_25257
1097,25258--IPPhone_IPDT_S6-S2Transfer,Check-Display-While-Caller-Attempts-Cancel-Consult-Transfer-After-Pressing-Yes_25258
1098,25259--IPPhone_IPDT_S6-S2Transfer,Check-Display-Cancel-Blind-Transfer-Then-Do-Consult-Transfer_25259
1099,25260--IPPhone_IPDT_S6-S2Transfer,Check-Display-Make-Call-Press-Transfer-And-Dial-Digits-Only_25260
1100,25261--IPPhone_IPDT_S6-S2Transfer,Check-Display-Callee-Cancels-Blind-Transfer-Then-Do-Consult-Transfer_25261
1101,25262--IPPhone_IPDT_S6-S2Transfer,Check-Display-Callee-Cancels-Transfer-Before-Completing-Number_25262
1102,25263--IPPhone_IPDT_S6-S2Transfer,Check-Display-Cancel-Transfer-And-Answer-Incoming-Call_25263
1103,25264--IPPhone_IPDT_S6-S2Transfer,Check-Display-For-Two-Incoming-Calls-During-Transfer-Keypress_25264
1104,25265--IPPhone_IPDT_S6-S2Transfer,Check-Display-For-Two-Incoming-Calls-During-Transfer-Keypress-And-Cancel_25265
1105,25266--IPPhone_IPDT_S6-S2Transfer,Check-Display-Answer-Blind-Transfer-After-Answer-Basic-Call-Using-Line-Buttons_25266
1106,25267--IPPhone_IPDT_S6-S2Transfer,Check-Display-Consult-Transfer-With-Intercom-DUPLICATE_25267
1107,25268--IPPhone_IPDT_S6-S2Transfer,Check-Display-Consult-Transfer-With-Intercom_25268
1108,25271--IPPhone_IPDT_S6Incoming,Check-Scroll-Display-When-Multiple-Incoming-Calls-And-Answer-With-Headset_25271
1109,25272--IPPhone_IPDT_S6Incoming,Check-Display-When-Making-Call-With-Speaker-While-Receiving-Call_25272
1110,25273--IPPhone_IPDT_S6Incoming,Check-Display-For-Workgroup-Agent-Answering-Call_25273
1111,25274--IPPhone_IPDT_S6Incoming,Check-Display-When-Received-Call-Sent-To-VM-While-On-Hook-Dialing_25274
1112,25275--IPPhone_IPDT_TUICase,Check-Display-For-Blind-Transfer-Via-TUI_25275
1113,25276--IPPhone_IPDT_TUICase,Check-Display-For-Conference-Three-Phones-Then-Drop-One_25276
1114,25277--IPPhone_IPDT_TUICase,Check-Display-For-Conference-Three-Phones-Before-Answer_25277
1115,25278--IPPhone_IPDT_TUICase,Check-Display-For-Conference-Three-Phones-After-Answer_25278
1116,25279--IPPhone_IPDT_TUICase,Check-Display-For-Call-Pickup-Via-TUI-Star-Code_25279
1117,25280--IPPhone_IPDT_UnparkCases,Check-Display-For-Basic-Unpark_25280
1118,25281--IPPhone_IPDT_UnparkCases,Check-Display-For-Basic-Unpark-Digit-Editing-Cancel_25281
1119,25282--IPPhone_IPDT_UnparkCases,Check-Display-For-Basic-Unpark-Of-Non-Parked-Phone_25282
1120,25283--IPPhone_IPDT_UnparkCases,Check-Display-For-Basic-Unpark-Of-Bogus-Extension_25283
1121,25284--IPPhone_IPDT_UnparkCases,Check-Display-For-Cancel-Unpark-While-Call-On-Hold_25284
1122,25285--IPPhone_IPDT_UnparkCases,Check-Display-For-Cancel-Unpark-With-Line-Key-Answer-Incoming-Call_25285
1123,25287--IPPhone_IPDT_UnparkCases,Check-Display-For-Unpark-Multiple-Calls-On-Different-Extensions_25287
